Name,Base Score,Base Severity,CVSS Vector,Exploitability Score,Impact Score,Source,Vendor,Link
CVE-2016-7193,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2016-7193
CVE-2016-6415,5.0,MEDIUM,AV:N/AC:L/Au:N/C:P/I:N/A:N,10.0,2.9,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2016-6415
CVE-2016-6367,6.8,MEDIUM,AV:L/AC:L/Au:S/C:C/I:C/A:C,3.1,10.0,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2016-6367
CVE-2016-6366,8.5,HIGH,AV:N/AC:M/Au:S/C:C/I:C/A:C,6.8,10.0,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2016-6366
CVE-2016-6277,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Netgear,https://www.cvedetails.com/cve/CVE-2016-6277
CVE-2016-5198,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Google,https://www.cvedetails.com/cve/CVE-2016-5198
CVE-2016-5195,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2016-5195
CVE-2016-4657,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Apple,https://www.cvedetails.com/cve/CVE-2016-4657
CVE-2016-4656,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Apple,https://www.cvedetails.com/cve/CVE-2016-4656
CVE-2016-4655,7.1,HIGH,AV:N/AC:M/Au:N/C:C/I:N/A:N,8.6,6.9,nvd@nist.gov,Apple,https://www.cvedetails.com/cve/CVE-2016-4655
CVE-2016-4523,5.0,MEDIUM,AV:N/AC:L/Au:N/C:N/I:N/A:P,10.0,2.9,nvd@nist.gov,Trihedral,https://www.cvedetails.com/cve/CVE-2016-4523
CVE-2016-4437,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Apache,https://www.cvedetails.com/cve/CVE-2016-4437
CVE-2016-4171,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Redhat,https://www.cvedetails.com/cve/CVE-2016-4171
CVE-2016-4117,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Adobe,https://www.cvedetails.com/cve/CVE-2016-4117
CVE-2016-3976,5.0,MEDIUM,AV:N/AC:L/Au:N/C:P/I:N/A:N,10.0,2.9,nvd@nist.gov,SAP,https://www.cvedetails.com/cve/CVE-2016-3976
CVE-2016-3718,4.3,MEDIUM,AV:N/AC:M/Au:N/C:N/I:P/A:N,8.6,2.9,nvd@nist.gov,Redhat,https://www.cvedetails.com/cve/CVE-2016-3718
CVE-2016-3715,5.8,MEDIUM,AV:N/AC:M/Au:N/C:N/I:P/A:P,8.6,4.9,nvd@nist.gov,Redhat,https://www.cvedetails.com/cve/CVE-2016-3715
CVE-2016-3643,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Solarwinds,https://www.cvedetails.com/cve/CVE-2016-3643
CVE-2016-3427,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Oracle,https://www.cvedetails.com/cve/CVE-2016-3427
CVE-2016-3393,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2016-3393
CVE-2016-3351,2.6,LOW,AV:N/AC:H/Au:N/C:P/I:N/A:N,4.9,2.9,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2016-3351
CVE-2016-3309,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2016-3309
CVE-2016-3298,2.6,LOW,AV:N/AC:H/Au:N/C:P/I:N/A:N,4.9,2.9,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2016-3298
CVE-2016-3235,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2016-3235
CVE-2016-3088,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Apache,https://www.cvedetails.com/cve/CVE-2016-3088
CVE-2016-2388,5.0,MEDIUM,AV:N/AC:L/Au:N/C:P/I:N/A:N,10.0,2.9,nvd@nist.gov,SAP,https://www.cvedetails.com/cve/CVE-2016-2388
CVE-2016-2386,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,SAP,https://www.cvedetails.com/cve/CVE-2016-2386
CVE-2016-1646,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2016-1646
CVE-2016-1555,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Netgear,https://www.cvedetails.com/cve/CVE-2016-1555
CVE-2016-1019,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Adobe,https://www.cvedetails.com/cve/CVE-2016-1019
CVE-2016-1010,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Adobe,https://www.cvedetails.com/cve/CVE-2016-1010
CVE-2016-0984,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Adobe,https://www.cvedetails.com/cve/CVE-2016-0984
CVE-2016-0752,5.0,MEDIUM,AV:N/AC:L/Au:N/C:P/I:N/A:N,10.0,2.9,nvd@nist.gov,Rubyonrails,https://www.cvedetails.com/cve/CVE-2016-0752
CVE-2016-0189,7.6,HIGH,AV:N/AC:H/Au:N/C:C/I:C/A:C,4.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2016-0189
CVE-2016-0185,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2016-0185
CVE-2016-0167,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2016-0167
CVE-2016-0165,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2016-0165
CVE-2016-0162,4.3,MEDIUM,AV:N/AC:M/Au:N/C:P/I:N/A:N,8.6,2.9,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2016-0162
CVE-2016-0151,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2016-0151
CVE-2016-0099,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2016-0099
CVE-2016-0040,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2016-0040
CVE-2016-0034,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2016-0034
CVE-2015-8651,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Adobe,https://www.cvedetails.com/cve/CVE-2015-8651
CVE-2015-7645,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Adobe,https://www.cvedetails.com/cve/CVE-2015-7645
CVE-2015-7450,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,IBM,https://www.cvedetails.com/cve/CVE-2015-7450
CVE-2015-6175,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2015-6175
CVE-2015-5317,5.0,MEDIUM,AV:N/AC:L/Au:N/C:P/I:N/A:N,10.0,2.9,nvd@nist.gov,Redhat,https://www.cvedetails.com/cve/CVE-2015-5317
CVE-2015-5123,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Redhat,https://www.cvedetails.com/cve/CVE-2015-5123
CVE-2015-5122,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Redhat,https://www.cvedetails.com/cve/CVE-2015-5122
CVE-2015-5119,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Adobe,https://www.cvedetails.com/cve/CVE-2015-5119
CVE-2015-4902,5.0,MEDIUM,AV:N/AC:L/Au:N/C:N/I:P/A:N,10.0,2.9,nvd@nist.gov,Oracle,https://www.cvedetails.com/cve/CVE-2015-4902
CVE-2015-4852,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Oracle,https://www.cvedetails.com/cve/CVE-2015-4852
CVE-2015-4495,4.3,MEDIUM,AV:N/AC:M/Au:N/C:P/I:N/A:N,8.6,2.9,nvd@nist.gov,Novell,https://www.cvedetails.com/cve/CVE-2015-4495
CVE-2015-4068,9.4,HIGH,AV:N/AC:L/Au:N/C:C/I:N/A:C,10.0,9.2,nvd@nist.gov,Arcserve,https://www.cvedetails.com/cve/CVE-2015-4068
CVE-2015-3113,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Adobe,https://www.cvedetails.com/cve/CVE-2015-3113
CVE-2015-3043,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Novell,https://www.cvedetails.com/cve/CVE-2015-3043
CVE-2015-3035,7.8,HIGH,AV:N/AC:L/Au:N/C:C/I:N/A:N,10.0,6.9,nvd@nist.gov,None,https://www.cvedetails.com/cve/CVE-2015-3035
CVE-2015-2590,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Oracle,https://www.cvedetails.com/cve/CVE-2015-2590
CVE-2015-2546,6.9,MEDIUM,AV:L/AC:M/Au:N/C:C/I:C/A:C,3.4,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2015-2546
CVE-2015-2545,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2015-2545
CVE-2015-2502,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2015-2502
CVE-2015-2426,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2015-2426
CVE-2015-2425,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2015-2425
CVE-2015-2424,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2015-2424
CVE-2015-2419,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2015-2419
CVE-2015-2387,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2015-2387
CVE-2015-2360,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2015-2360
CVE-2015-2291,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Intel,https://www.cvedetails.com/cve/CVE-2015-2291
CVE-2015-2051,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Dlink,https://www.cvedetails.com/cve/CVE-2015-2051
CVE-2015-1770,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2015-1770
CVE-2015-1769,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2015-1769
CVE-2015-1701,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2015-1701
CVE-2015-1671,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2015-1671
CVE-2015-1642,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2015-1642
CVE-2015-1641,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2015-1641
CVE-2015-1635,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2015-1635
CVE-2015-1427,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Elasticsearch,https://www.cvedetails.com/cve/CVE-2015-1427
CVE-2015-1187,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Dlink,https://www.cvedetails.com/cve/CVE-2015-1187
CVE-2015-1130,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Apple,https://www.cvedetails.com/cve/CVE-2015-1130
CVE-2015-0666,7.8,HIGH,AV:N/AC:L/Au:N/C:C/I:N/A:N,10.0,6.9,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2015-0666
CVE-2015-0313,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Adobe,https://www.cvedetails.com/cve/CVE-2015-0313
CVE-2015-0311,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Adobe,https://www.cvedetails.com/cve/CVE-2015-0311
CVE-2015-0310,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Adobe,https://www.cvedetails.com/cve/CVE-2015-0310
CVE-2015-0071,4.3,MEDIUM,AV:N/AC:M/Au:N/C:P/I:N/A:N,8.6,2.9,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2015-0071
CVE-2015-0016,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2015-0016
CVE-2014-9163,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Adobe,https://www.cvedetails.com/cve/CVE-2014-9163
CVE-2014-8439,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Adobe,https://www.cvedetails.com/cve/CVE-2014-8439
CVE-2014-8361,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Realtek,https://www.cvedetails.com/cve/CVE-2014-8361
CVE-2014-7169,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,GNU,https://www.cvedetails.com/cve/CVE-2014-7169
CVE-2014-6352,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2014-6352
CVE-2014-6332,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2014-6332
CVE-2014-6324,9.0,HIGH,AV:N/AC:L/Au:S/C:C/I:C/A:C,8.0,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2014-6324
CVE-2014-6287,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Rejetto,https://www.cvedetails.com/cve/CVE-2014-6287
CVE-2014-6271,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,GNU,https://www.cvedetails.com/cve/CVE-2014-6271
CVE-2014-4404,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Apple,https://www.cvedetails.com/cve/CVE-2014-4404
CVE-2014-4148,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2014-4148
CVE-2014-4123,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2014-4123
CVE-2014-4114,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2014-4114
CVE-2014-4113,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2014-4113
CVE-2014-4077,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2014-4077
CVE-2014-3153,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Redhat,https://www.cvedetails.com/cve/CVE-2014-3153
CVE-2014-3120,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Elasticsearch,https://www.cvedetails.com/cve/CVE-2014-3120
CVE-2014-2817,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2014-2817
CVE-2014-1812,9.0,HIGH,AV:N/AC:L/Au:S/C:C/I:C/A:C,8.0,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2014-1812
CVE-2014-1776,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2014-1776
CVE-2014-1761,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2014-1761
CVE-2014-0780,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Indusoft,https://www.cvedetails.com/cve/CVE-2014-0780
CVE-2014-0546,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Adobe,https://www.cvedetails.com/cve/CVE-2014-0546
CVE-2014-0496,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Adobe,https://www.cvedetails.com/cve/CVE-2014-0496
CVE-2014-0322,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2014-0322
CVE-2014-0196,6.9,MEDIUM,AV:L/AC:M/Au:N/C:C/I:C/A:C,3.4,10.0,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2014-0196
CVE-2014-0160,5.0,MEDIUM,AV:N/AC:L/Au:N/C:P/I:N/A:N,10.0,2.9,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2014-0160
CVE-2014-0130,4.3,MEDIUM,AV:N/AC:M/Au:N/C:P/I:N/A:N,8.6,2.9,nvd@nist.gov,Redhat,https://www.cvedetails.com/cve/CVE-2014-0130
CVE-2013-7331,4.3,MEDIUM,AV:N/AC:M/Au:N/C:P/I:N/A:N,8.6,2.9,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2013-7331
CVE-2013-6282,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Linux,https://www.cvedetails.com/cve/CVE-2013-6282
CVE-2013-5223,3.5,LOW,AV:N/AC:M/Au:S/C:N/I:P/A:N,6.8,2.9,nvd@nist.gov,Dlink,https://www.cvedetails.com/cve/CVE-2013-5223
CVE-2013-5065,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2013-5065
CVE-2013-4810,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,HP,https://www.cvedetails.com/cve/CVE-2013-4810
CVE-2013-3993,3.5,LOW,AV:N/AC:M/Au:S/C:P/I:N/A:N,6.8,2.9,nvd@nist.gov,IBM,https://www.cvedetails.com/cve/CVE-2013-3993
CVE-2013-3906,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2013-3906
CVE-2013-3900,7.6,HIGH,AV:N/AC:H/Au:N/C:C/I:C/A:C,4.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2013-3900
CVE-2013-3897,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2013-3897
CVE-2013-3896,4.3,MEDIUM,AV:N/AC:M/Au:N/C:P/I:N/A:N,8.6,2.9,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2013-3896
CVE-2013-3660,6.9,MEDIUM,AV:L/AC:M/Au:N/C:C/I:C/A:C,3.4,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2013-3660
CVE-2013-3346,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Adobe,https://www.cvedetails.com/cve/CVE-2013-3346
CVE-2013-3163,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2013-3163
CVE-2013-2729,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Adobe,https://www.cvedetails.com/cve/CVE-2013-2729
CVE-2013-2597,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Codeaurora,https://www.cvedetails.com/cve/CVE-2013-2597
CVE-2013-2596,6.9,MEDIUM,AV:L/AC:M/Au:N/C:C/I:C/A:C,3.4,10.0,nvd@nist.gov,Linux,https://www.cvedetails.com/cve/CVE-2013-2596
CVE-2013-2551,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2013-2551
CVE-2013-2465,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,SUN,https://www.cvedetails.com/cve/CVE-2013-2465
CVE-2013-2423,4.3,MEDIUM,AV:N/AC:M/Au:N/C:N/I:P/A:N,8.6,2.9,nvd@nist.gov,Oracle,https://www.cvedetails.com/cve/CVE-2013-2423
CVE-2013-2251,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Apache,https://www.cvedetails.com/cve/CVE-2013-2251
CVE-2013-2094,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Linux,https://www.cvedetails.com/cve/CVE-2013-2094
CVE-2013-1690,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Mozilla,https://www.cvedetails.com/cve/CVE-2013-1690
CVE-2013-1675,4.3,MEDIUM,AV:N/AC:M/Au:N/C:P/I:N/A:N,8.6,2.9,nvd@nist.gov,Mozilla,https://www.cvedetails.com/cve/CVE-2013-1675
CVE-2013-1347,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2013-1347
CVE-2013-1331,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2013-1331
CVE-2013-0641,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Adobe,https://www.cvedetails.com/cve/CVE-2013-0641
CVE-2013-0640,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Adobe,https://www.cvedetails.com/cve/CVE-2013-0640
CVE-2013-0632,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Adobe,https://www.cvedetails.com/cve/CVE-2013-0632
CVE-2013-0631,5.0,MEDIUM,AV:N/AC:L/Au:N/C:P/I:N/A:N,10.0,2.9,nvd@nist.gov,Adobe,https://www.cvedetails.com/cve/CVE-2013-0631
CVE-2013-0629,4.3,MEDIUM,AV:N/AC:M/Au:N/C:P/I:N/A:N,8.6,2.9,nvd@nist.gov,Adobe,https://www.cvedetails.com/cve/CVE-2013-0629
CVE-2013-0625,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Adobe,https://www.cvedetails.com/cve/CVE-2013-0625
CVE-2013-0431,5.0,MEDIUM,AV:N/AC:L/Au:N/C:N/I:P/A:N,10.0,2.9,nvd@nist.gov,Oracle,https://www.cvedetails.com/cve/CVE-2013-0431
CVE-2013-0422,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Oracle,https://www.cvedetails.com/cve/CVE-2013-0422
CVE-2013-0074,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2013-0074
